priority,asset_type,source_version,target_version,version_gap,source_file,reference_type,url,link_text,context,tag_name
LOW,image,v25.1,v24.2,0.9,v25.1/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_multi-region_hardware.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_follower_reads1.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_follow_the_workload_reads.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_follow_the_workload_writes.gif,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_follower_reads_resiliency.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/geoserver.html,src,/docs/images/v24.2/geospatial/geoserver-us-atlas-00.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-sessions-page.html,src,/docs/images/v24.2/ui-sessions-page.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-sessions-page.html,src,/docs/images/v24.2/ui-session-filter.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-sessions-page.html,src,/docs/images/v24.2/ui-sessions-details-page.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/start-a-local-cluster.html,src,/docs/images/v24.2/ui_cluster_overview_3_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/start-a-local-cluster.html,src,/docs/images/v24.2/ui_overview_dashboard_3_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/start-a-local-cluster.html,src,/docs/images/v24.2/ui_overview_dashboard_1_suspect.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/start-a-local-cluster.html,src,/docs/images/v24.2/ui_cluster_overview_5_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/demo-automatic-cloud-migration.html,src,/docs/images/v24.2/ui_replicas_migration.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/demo-automatic-cloud-migration.html,src,/docs/images/v24.2/ui_replicas_migration2.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/demo-automatic-cloud-migration.html,src,/docs/images/v24.2/ui_replicas_migration3.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-jobs-page.html,src,/docs/images/v24.2/ui-jobs-page.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-jobs-page.html,src,/docs/images/v24.2/ui_jobs_page_details.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/physical-cluster-replication-technical-overview.html,src,/docs/images/v24.2/physical-rep-to.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/performance-recipes.html,src,/docs/images/v24.2/ui-statement-contention.png,,The SQL Statement Contention graph (CockroachDB Cloud Console and DB Console) is showing spikes over time.,img
LOW,image,v25.1,v24.2,0.9,v25.1/performance-recipes.html,src,/docs/images/v24.2/waiting-transaction.png,"Last Retry Reason shows the last transaction retry error received for the transaction, if applicable","In the Active Executions table on the Transactions page (CockroachDB Cloud Console or DB Console), look for a waiting transaction (Waiting status). Tip: If you see many waiting transactions, a single ",img
LOW,image,v25.1,v24.2,0.9,v25.1/performance-recipes.html,src,/docs/images/v24.2/ui-sessions-details-page.png,,Click its Session ID to open the Session Details page.,img
LOW,image,v25.1,v24.2,0.9,v25.1/performance-recipes.html,src,/docs/images/v24.2/ui_databases_live_data.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-distributed-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/window-functions.html,src,/docs/images/v24.2/window-functions.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-hardware-dashboard.html,src,/docs/images/v24.2/ui_host_cpu_percent.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-hardware-dashboard.html,src,/docs/images/v24.2/ui_memory_usage_new.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-hardware-dashboard.html,src,/docs/images/v24.2/ui_disk_read_bytes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-hardware-dashboard.html,src,/docs/images/v24.2/ui_disk_write_bytes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-hardware-dashboard.html,src,/docs/images/v24.2/ui_disk_read_ops.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-hardware-dashboard.html,src,/docs/images/v24.2/ui_disk_write_ops.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-hardware-dashboard.html,src,/docs/images/v24.2/ui_available_disk_capacity.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-hardware-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/performance.html,src,/docs/images/v24.2/tpcc140k.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/performance.html,src,/docs/images/v24.2/linearscale.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cluster-overview-page.html,src,/docs/images/v24.2/ui-cluster-overview-panel.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cluster-overview-page.html,src,/docs/images/v24.2/ui-node-map.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cluster-overview-page.html,src,/docs/images/v24.2/ui-region-component.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cluster-overview-page.html,src,/docs/images/v24.2/ui-node-components.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/start-a-local-cluster-in-docker-windows.html,src,/docs/images/v24.2/ui_cluster_overview_3_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/start-a-local-cluster-in-docker-windows.html,src,/docs/images/v24.2/ui_overview_dashboard_3_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/start-a-local-cluster-in-docker-windows.html,src,/docs/images/v24.2/ui_cluster_overview_3_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/start-a-local-cluster-in-docker-windows.html,src,/docs/images/v24.2/ui_overview_dashboard_3_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_overlaps.html,src,/docs/images/v24.2/geospatial/st_overlaps_true.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_overlaps.html,src,/docs/images/v24.2/geospatial/st_overlaps_false.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_coveredby.html,src,/docs/images/v24.2/geospatial/st_coveredby_true.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_coveredby.html,src,/docs/images/v24.2/geospatial/st_coveredby_false.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-overview-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_covers.html,src,/docs/images/v24.2/geospatial/st_covers_true.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_covers.html,src,/docs/images/v24.2/geospatial/st_covers_false.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_union.html,src,/docs/images/v24.2/geospatial/st_union.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cockroach-demo.html,src,/docs/images/v24.2/terminal-configuration.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cockroach-demo.html,src,/docs/images/v24.2/iterm2-configuration.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/map-sql-activity-to-app.html,src,/docs/images/v24.2/movr-app.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-sql-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-create-endpoint.png,,"In the top-right portion of the window, select Create endpoint.",img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-endpoint-configuration.png,,"Supply a User name, Password, and Database name from your CockroachDB cluster. Note: To connect to a CockroachDB Standard or Basic cluster, set the Database name to {host}.{database}. For details on h",img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-test-endpoint.png,,"To create the endpoint, select Create endpoint.",img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-create-db-migration-task.png,,"In the top-right portion of the window, select Create task.",img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-task-configuration.png,,"Select the appropriate Migration type based on your needs. Warning: If you choose Migrate existing data and replicate ongoing changes or Replicate data changes only, you must first disable revision hi",img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-task-settings.png,,"To preserve the schema you manually created, select Truncate or Do nothing for the Target table preparation mode.",img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-cloudwatch-logs.png,,"For the Target Load, select Detailed debug.",img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-table-mappings.png,,"Supply the appropriate Source name (schema name), Table name, and Action.",img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-reload-table-data.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-batchapplyenabled.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/aws-dms.html,src,/docs/images/v24.2/aws-dms-endpoint-settings.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/demo-serializable.html,src,/docs/images/v24.2/serializable_schema.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/monitor-cockroachdb-kubernetes.html,src,/docs/images/v24.2/kubernetes-prometheus-targets.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/monitor-cockroachdb-kubernetes.html,src,/docs/images/v24.2/kubernetes-prometheus-graph.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/monitor-cockroachdb-kubernetes.html,src,/docs/images/v24.2/kubernetes-alertmanager-home.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/monitor-cockroachdb-kubernetes.html,src,/docs/images/v24.2/kubernetes-prometheus-alertmanagers.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/monitor-cockroachdb-kubernetes.html,src,/docs/images/v24.2/kubernetes-prometheus-alertrules.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/monitor-cockroachdb-kubernetes.html,src,/docs/images/v24.2/kubernetes-prometheus-alerts.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-overload-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/dbeaver.html,src,/docs/images/v24.2/dbeaver-01-select-cockroachdb.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/dbeaver.html,src,/docs/images/v24.2/dbeaver-02-cockroachdb-connection-settings.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/dbeaver.html,src,/docs/images/v24.2/dbeaver-03-ssl-tab.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/dbeaver.html,src,/docs/images/v24.2/dbeaver-06-download-driver.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/dbeaver.html,src,/docs/images/v24.2/dbeaver-04-connection-success-dialog.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/dbeaver.html,src,/docs/images/v24.2/dbeaver-05-movr.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/query-behavior-troubleshooting.html,src,/docs/images/v24.2/jaeger-trace-json.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/query-behavior-troubleshooting.html,src,/docs/images/v24.2/jaeger-trace-spans.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/query-behavior-troubleshooting.html,src,/docs/images/v24.2/jaeger-trace-log-messages.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/query-behavior-troubleshooting.html,src,/docs/images/v24.2/jaeger-trace-transaction-contention.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/query-behavior-troubleshooting.html,src,/docs/images/v24.2/jaeger-cockroachdb.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-ttl-dashboard.html,src,/docs/images/v24.2/ttl-processing-rate.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-ttl-dashboard.html,src,/docs/images/v24.2/ttl-estimated-rows.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-ttl-dashboard.html,src,/docs/images/v24.2/ttl-job-latency.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-ttl-dashboard.html,src,/docs/images/v24.2/ttl-ranges-in-progress.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-ttl-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/dbmarlin.html,src,/docs/images/v24.2/dbmarlin-crdb-dashboard.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-key-visualizer.html,src,/docs/images/v24.2/key-visualizer-hot-range.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-key-visualizer.html,src,/docs/images/v24.2/key-visualizer-range-split.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-key-visualizer.html,src,/docs/images/v24.2/key-visualizer-table-scan.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_disjoint.html,src,/docs/images/v24.2/geospatial/st_disjoint_true.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_disjoint.html,src,/docs/images/v24.2/geospatial/st_disjoint_false.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/disaster-recovery-overview.html,src,/docs/images/v24.2/rpo-rto.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/backup-architecture.html,src,/docs/images/v24.2/backup-overview.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/backup-architecture.html,src,/docs/images/v24.2/backup-processing.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/backup-architecture.html,src,/docs/images/v24.2/locality-aware-backups.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_contains.html,src,/docs/images/v24.2/geospatial/st_contains_true.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_contains.html,src,/docs/images/v24.2/geospatial/st_contains_false.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-changefeed-status.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-commit-latency.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-emitted-bytes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-sink-counts.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-max-checkpoint-latency.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-changefeed-restarts.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-oldest-protected-timestamp.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-backfill-pending-ranges.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-schema-registry-registrations.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-ranges-in-catchup-mode.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui-rangefeed-catchup-scans-duration.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-cdc-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/take-locality-restricted-backups.html,src,/docs/images/v24.2/network-restriction.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/take-locality-restricted-backups.html,src,/docs/images/v24.2/background-work.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cockroach-sql-binary.html,src,/docs/images/v24.2/terminal-configuration.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cockroach-sql-binary.html,src,/docs/images/v24.2/iterm2-configuration.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/enable-node-map.html,src,/docs/images/v24.2/ui-node-map-navigation3.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/enable-node-map.html,src,/docs/images/v24.2/node-map.png,and select Node Map.,"If the node list displays, click the selector  and select Node Map.",img
LOW,image,v25.1,v24.2,0.9,v25.1/enable-node-map.html,src,/docs/images/v24.2/ui-node-map-before-license.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/enable-node-map.html,src,/docs/images/v24.2/ui-node-map-after-license.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/enable-node-map.html,src,/docs/images/v24.2/ui-node-map-complete.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/enable-node-map.html,src,/docs/images/v24.2/ui-node-map-navigation1.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/enable-node-map.html,src,/docs/images/v24.2/ui-node-map-navigation2.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/enable-node-map.html,src,/docs/images/v24.2/ui-localities-debug.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/explain.html,src,/docs/images/v24.2/explain-distsql-plan.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/explain.html,src,/docs/images/v24.2/explain-distsql-types-plan.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/performance-benchmarking-with-tpcc-large.html,src,/docs/images/v24.2/tpcc-large-replication-dashboard.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/deploy-cockroachdb-on-aws.html,src,/docs/images/v24.2/aws-architecture.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/global-tables.html,src,/docs/images/v24.2/topology-patterns/topology_multi-region_hardware.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_convexhull.html,src,/docs/images/v24.2/geospatial/st_convexhull.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-storage-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_intersects.html,src,/docs/images/v24.2/geospatial/st_intersects_true.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/st_intersects.html,src,/docs/images/v24.2/geospatial/st_intersects_false.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-slow-requests-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/secure-a-cluster.html,src,/docs/images/v24.2/ui_cluster_overview_3_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/secure-a-cluster.html,src,/docs/images/v24.2/ui_overview_dashboard_3_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/secure-a-cluster.html,src,/docs/images/v24.2/ui_overview_dashboard_1_suspect.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/secure-a-cluster.html,src,/docs/images/v24.2/ui_cluster_overview_5_nodes.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-networking-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-custom-chart-debug-page.html,src,/docs/images/v24.2/ui-custom-chart-debug-00.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-custom-chart-debug-page.html,src,/docs/images/v24.2/ui-custom-chart-debug-01.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-transactions-page.html,src,/docs/images/v24.2/transaction-fingerprint.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-transactions-page.html,src,/docs/images/v24.2/transaction-details.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-transactions-page.html,src,/docs/images/v24.2/transaction-execution.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-transactions-page.html,src,/docs/images/v24.2/transaction-execution-details.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-transactions-page.html,src,/docs/images/v24.2/active-executions-view-refresh.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-transactions-page.html,src,/docs/images/v24.2/movr-transactions-rides.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-transactions-page.html,src,/docs/images/v24.2/waiting-transaction.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-logical-data-replication-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/geojson.html,src,/docs/images/v24.2/geospatial/geojson_example.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/topology-basic-production.html,src,/docs/images/v24.2/topology-patterns/topology_basic_production1.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/topology-basic-production.html,src,/docs/images/v24.2/topology-patterns/topology_basic_production_reads.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/topology-basic-production.html,src,/docs/images/v24.2/topology-patterns/topology_basic_production_writes.gif,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/topology-basic-production.html,src,/docs/images/v24.2/topology-patterns/topology_basic_production_resiliency1.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/topology-basic-production.html,src,/docs/images/v24.2/topology-patterns/topology_basic_production_resiliency2.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/spatial-indexes.html,src,/docs/images/v24.2/geospatial/quadtree.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/spatial-indexes.html,src,/docs/images/v24.2/geospatial/s2-cubed-sphere-2d.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/spatial-indexes.html,src,/docs/images/v24.2/geospatial/s2-cubed-sphere-3d.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/spatial-indexes.html,src,/docs/images/v24.2/geospatial/s2-coverings.gif,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/spatial-indexes.html,src,/docs/images/v24.2/geospatial/s2-coverings-tiled.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/spatial-indexes.html,src,/docs/images/v24.2/geospatial/s2-linestring-example-covering.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cockroach-sql.html,src,/docs/images/v24.2/terminal-configuration.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cockroach-sql.html,src,/docs/images/v24.2/iterm2-configuration.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/regional-tables.html,src,/docs/images/v24.2/topology-patterns/topology_multi-region_hardware.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/monitoring-and-alerting.html,src,/docs/images/v24.2/raw-status-endpoints.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-insights-page.html,src,/docs/images/v24.2/transaction_executions_failed.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-insights-page.html,src,/docs/images/v24.2/transaction_execution_details_failed.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-insights-page.html,src,/docs/images/v24.2/transaction_execution_details_failed_conditional.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-insights-page.html,src,/docs/images/v24.2/transaction_execution.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-insights-page.html,src,/docs/images/v24.2/transaction_execution_details.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-insights-page.html,src,/docs/images/v24.2/statement_executions.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-insights-page.html,src,/docs/images/v24.2/statement_execution_details.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/ui-insights-page.html,src,/docs/images/v24.2/schema_insight.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-user-view.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-wi-arn-copy.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-wi-principal.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-add-permissions.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-permission-visual-editor.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-wi-review-page.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-assume-add-perms-role.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-assume-add-sa-bucket.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-assume-grant-sa-access.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-wi-role-grant.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-wi-grant-users.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-wi-service-token.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/architecture/reads-and-writes-overview.html,src,/docs/images/v24.2/perf_tuning_concepts1.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/architecture/reads-and-writes-overview.html,src,/docs/images/v24.2/perf_tuning_concepts2.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/architecture/reads-and-writes-overview.html,src,/docs/images/v24.2/perf_tuning_concepts3.png,,,img
LOW,image,v25.1,v24.2,0.9,v25.1/architecture/reads-and-writes-overview.html,src,/docs/images/v24.2/perf_tuning_concepts4.png,,,img
LOW,image,v25.2,v24.3,0.9,v25.2/changefeed-monitoring-guide.html,src,/docs/images/v24.3/changefeed-pipeline.svg,,,img
LOW,image,v25.1,v24.3,0.8,v25.1/changefeed-monitoring-guide.html,src,/docs/images/v24.3/changefeed-pipeline.svg,,,img
LOW,image,v24.3,v24.1,0.2,v24.3/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario1.1.png,,,img
LOW,image,v24.3,v24.1,0.2,v24.3/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario1.2.png,,,img
LOW,image,v24.3,v24.1,0.2,v24.3/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario1.3.png,,,img
LOW,image,v24.3,v24.1,0.2,v24.3/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario2.1.png,,,img
LOW,image,v24.3,v24.1,0.2,v24.3/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario2.2.png,,,img
LOW,image,v22.2,v22.1,0.1,v22.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_queue_failures.png,,,img
LOW,image,v22.2,v22.1,0.1,v22.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_queue_time.png,,,img
